Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Humidity (%),Visibility (km)
2021/09/12,17:06,5.0,186,5.4,24.8,1024.7,-,-
2021/09/12,17:12,4.6,186,5.4,24.9,1024.6,-,-
2021/09/12,17:18,5.1,188,5.6,24.8,1024.6,-,-
2021/09/12,17:24,5.0,184,5.7,24.9,1024.6,-,-
2021/09/12,17:30,5.1,186,5.7,25.1,1024.6,-,-
2021/09/12,17:36,5.1,180,6.1,25.3,1024.6,-,-
2021/09/12,17:42,4.5,180,6.2,25.5,1024.6,-,-
2021/09/12,17:48,5.1,179,5.8,25.4,1024.6,-,-
2021/09/12,17:54,5.1,178,6.1,25.6,1024.5,-,-
2021/09/12,18:00,5.0,180,6.1,25.4,1024.4,-,-
2021/09/12,18:06,5.3,178,6.3,25.5,1024.3,-,-
2021/09/12,18:12,5.0,178,6.1,25.5,1024.2,-,-
2021/09/12,18:18,4.9,177,5.9,25.5,1024.2,-,-
2021/09/12,18:24,4.6,181,5.8,25.4,1024.1,-,-
2021/09/12,18:30,5.1,179,5.9,25.7,1024.0,-,-
2021/09/12,18:36,5.5,181,6.4,25.6,1024.0,-,-
2021/09/12,18:42,5.3,180,7.0,25.8,1023.9,-,-
2021/09/12,18:48,5.2,177,7.0,25.8,1023.8,-,-
2021/09/12,18:54,5.4,178,6.7,25.9,1023.8,-,-
2021/09/12,19:00,6.6,184,7.4,25.5,1023.7,-,-
2021/09/12,19:06,5.2,176,7.2,25.9,1023.6,-,-
2021/09/12,19:12,5.7,178,7.0,25.7,1023.6,-,-
2021/09/12,19:18,5.8,181,7.4,25.6,1023.5,-,-
2021/09/12,19:24,6.2,185,6.9,25.5,1023.4,-,-
2021/09/12,19:30,5.6,181,7.2,25.7,1023.3,-,-
2021/09/12,19:36,6.2,185,7.0,25.6,1023.3,-,-
2021/09/12,19:42,5.8,185,7.0,25.8,1023.3,-,-
2021/09/12,19:48,5.9,182,6.8,25.9,1023.2,-,-
2021/09/12,19:54,5.9,179,7.0,26,1023.2,-,-
2021/09/12,20:00,5.8,180,7.1,25.9,1023.1,-,-
2021/09/12,20:06,6.8,182,7.5,25.8,1023.1,-,-
2021/09/12,20:12,6.6,181,7.7,26,1023.0,-,-
2021/09/12,20:18,6.5,183,7.5,25.9,1023.0,-,-
2021/09/12,20:24,6.0,181,7.4,26,1023.0,-,-
2021/09/12,20:30,6.4,187,7.2,25.8,1022.9,-,-
2021/09/12,20:36,6.5,188,7.2,25.8,1022.9,-,-
2021/09/12,20:42,6.6,184,7.4,25.8,1023.0,-,-
2021/09/12,20:48,6.4,187,7.5,25.8,1023.0,-,-
2021/09/12,20:54,6.6,187,7.8,25.8,1023.0,-,-
2021/09/12,21:00,7.0,188,7.6,25.6,1023.0,-,-
2021/09/12,21:06,6.8,190,7.5,25.6,1023.0,-,-
2021/09/12,21:12,6.5,189,7.3,25.6,1023.0,-,-
2021/09/12,21:18,6.9,193,7.5,25.8,1023.1,-,-
2021/09/12,21:24,7.3,191,8.1,25.8,1023.1,-,-
2021/09/12,21:30,6.9,196,8.2,25.8,1023.1,-,-
2021/09/12,21:36,6.7,197,7.6,25.7,1023.1,-,-
2021/09/12,21:42,6.5,199,7.4,25.8,1023.1,-,-
2021/09/12,21:48,7.0,202,7.6,25.8,1023.1,-,-
2021/09/12,21:54,6.5,200,7.8,25.8,1023.1,-,-
2021/09/12,22:00,6.9,200,7.8,25.8,1023.0,-,-
2021/09/12,22:06,6.8,194,7.9,25.8,1023.0,-,-
2021/09/12,22:12,7.0,194,8.1,25.9,1023.0,-,-
2021/09/12,22:18,6.9,191,7.6,25.8,1022.9,-,-
2021/09/12,22:24,7.1,192,7.7,25.8,1022.8,-,-
2021/09/12,22:30,6.7,188,7.8,25.8,1022.8,-,-
2021/09/12,22:36,6.3,185,7.3,25.8,1022.7,-,-
2021/09/12,22:42,6.0,179,7.3,25.6,1022.6,-,-
2021/09/12,22:48,5.8,182,7.1,25.6,1022.6,-,-
2021/09/12,22:54,5.7,187,6.8,25.7,1022.7,-,-
2021/09/12,23:00,6.4,187,7.6,25.8,1022.7,-,-
2021/09/12,23:06,6.1,187,7.8,25.7,1022.7,-,-
2021/09/12,23:12,6.2,194,7.4,25.6,1022.7,-,-
2021/09/12,23:18,6.5,189,7.7,25.7,1022.8,-,-
2021/09/12,23:24,6.9,187,7.5,25.6,1022.7,-,-
2021/09/12,23:30,6.4,185,7.8,25.6,1022.7,-,-
2021/09/12,23:36,6.8,188,7.6,25.5,1022.8,-,-
2021/09/12,23:42,6.3,190,7.6,25.5,1022.8,-,-
2021/09/12,23:48,6.7,189,7.8,25.6,1022.8,-,-
2021/09/12,23:54,6.3,181,7.8,25.4,1022.7,-,-
2021/09/13,00:00,6.7,192,7.6,25.5,1022.7,-,-
2021/09/13,00:06,5.9,190,7.5,25.5,1022.7,-,-
2021/09/13,00:12,6.2,192,7.3,25.5,1022.7,-,-
2021/09/13,00:18,6.5,190,7.3,25.6,1022.7,-,-
2021/09/13,00:24,6.6,187,7.3,25.6,1022.8,-,-
2021/09/13,00:30,5.8,187,7.3,25.6,1022.8,-,-
2021/09/13,00:36,6.3,188,7.3,25.6,1022.8,-,-
2021/09/13,00:42,5.5,182,7.6,25.4,1022.8,-,-
2021/09/13,00:48,6.3,185,7.4,25.5,1022.9,-,-
2021/09/13,00:54,6.9,191,7.8,25.4,1022.9,-,-
2021/09/13,01:00,6.1,186,7.5,25.2,1023.0,-,-
2021/09/13,01:06,7.3,188,8.3,25.2,1023.0,-,-
2021/09/13,01:12,6.9,188,7.8,25.2,1023.1,-,-
2021/09/13,01:18,7.0,183,8.2,25,1023.1,-,-
2021/09/13,01:24,6.7,185,8.2,24.9,1023.0,-,-
2021/09/13,01:30,6.5,183,8.0,24.9,1023.1,-,-
2021/09/13,01:36,6.9,182,8.0,24.9,1023.0,-,-
2021/09/13,01:42,7.1,186,8.1,25,1023.0,-,-
2021/09/13,01:48,7.6,187,8.5,25,1023.0,-,-
2021/09/13,01:54,7.3,185,8.5,25.1,1023.0,-,-
2021/09/13,02:00,7.1,188,8.7,25.1,1023.0,-,-
2021/09/13,02:06,7.3,191,8.9,25.1,1023.0,-,-
2021/09/13,02:12,7.4,187,8.5,25.1,1023.0,-,-
2021/09/13,02:18,7.6,192,8.5,25.1,1023.0,-,-
2021/09/13,02:24,7.5,192,8.6,25.1,1023.0,-,-
2021/09/13,02:30,7.7,195,8.9,25.1,1023.0,-,-
2021/09/13,02:36,7.5,199,8.8,25,1023.0,-,-
2021/09/13,02:42,8.1,194,9.4,25,1023.0,-,-
2021/09/13,02:48,8.0,198,9.5,25,1023.0,-,-
2021/09/13,02:54,7.7,201,9.0,25,1023.0,-,-
2021/09/13,03:00,7.8,204,9.0,25,1023.2,-,-
2021/09/13,03:06,7.6,201,8.6,25,1023.1,-,-
2021/09/13,03:12,7.8,204,9.1,25,1023.1,-,-
2021/09/13,03:18,7.4,202,8.7,25,1023.0,-,-
2021/09/13,03:24,6.9,204,8.9,25,1023.1,-,-
2021/09/13,03:30,7.3,200,8.1,25,1023.1,-,-
2021/09/13,03:36,6.5,201,7.5,24.9,1023.0,-,-
2021/09/13,03:42,7.4,207,8.8,24.9,1023.0,-,-
2021/09/13,03:48,6.3,211,8.2,24.8,1023.0,-,-
2021/09/13,03:54,7.1,204,8.6,24.9,1023.0,-,-
2021/09/13,04:00,7.1,203,8.1,24.9,1023.0,-,-
2021/09/13,04:06,7.3,205,8.1,25,1022.9,-,-
2021/09/13,04:12,7.0,205,8.5,24.9,1022.9,-,-
2021/09/13,04:18,7.5,209,8.7,25,1022.9,-,-
2021/09/13,04:24,7.7,208,8.5,25,1022.9,-,-
2021/09/13,04:30,6.5,211,8.2,24.9,1023.0,-,-
2021/09/13,04:36,7.2,212,8.2,24.9,1022.9,-,-
2021/09/13,04:42,6.8,218,8.0,24.9,1023.0,-,-
2021/09/13,04:48,7.1,220,8.9,24.8,1022.9,-,-
2021/09/13,04:54,7.6,221,8.3,24.7,1022.9,-,-
2021/09/13,05:00,7.6,222,8.9,24.6,1022.8,-,-
2021/09/13,05:06,7.3,217,8.5,24.7,1022.7,-,-
2021/09/13,05:12,7.3,220,8.3,24.6,1022.7,-,-
2021/09/13,05:18,6.4,226,7.8,24.5,1022.6,-,-
2021/09/13,05:24,6.8,221,7.8,24.4,1022.6,-,-
2021/09/13,05:30,6.4,217,7.7,24.5,1022.6,-,-
2021/09/13,05:36,6.0,215,7.3,24.5,1022.6,-,-
2021/09/13,05:42,6.1,219,6.9,24.5,1022.6,-,-
2021/09/13,05:48,6.4,224,7.4,24.6,1022.6,-,-
2021/09/13,05:54,6.3,232,7.2,24.5,1022.6,-,-
2021/09/13,06:00,5.9,237,6.7,24,1022.7,-,-
2021/09/13,06:06,5.7,237,6.8,24,1022.7,-,-
2021/09/13,06:12,6.1,233,7.5,24,1022.6,-,-
2021/09/13,06:18,6.5,231,7.4,24,1022.6,-,-
2021/09/13,06:24,6.4,233,7.5,24.1,1022.4,-,-
2021/09/13,06:30,6.6,227,7.6,24.1,1022.3,-,-
2021/09/13,06:36,6.2,222,7.3,24.2,1022.4,-,-
2021/09/13,06:42,6.3,223,7.4,24.2,1022.4,-,-
2021/09/13,06:48,6.2,223,7.8,24.2,1022.3,-,-
2021/09/13,06:54,5.7,228,7.2,24,1022.4,-,-
2021/09/13,07:00,7.0,226,7.9,24.1,1022.3,-,-
2021/09/13,07:06,6.4,230,7.9,23.9,1022.3,-,-
2021/09/13,07:12,6.5,229,7.9,23.9,1022.4,-,-
2021/09/13,07:18,6.3,227,7.1,23.6,1022.4,-,-
2021/09/13,07:24,6.0,225,7.2,23.7,1022.4,-,-
2021/09/13,07:30,5.7,224,6.7,23.7,1022.4,-,-
2021/09/13,07:36,6.4,223,7.6,23.8,1022.4,-,-
2021/09/13,07:42,5.8,226,6.8,23.8,1022.2,-,-
2021/09/13,07:48,5.5,224,6.9,23.7,1022.1,-,-
2021/09/13,07:54,6.1,221,7.1,23.8,1022.1,-,-
2021/09/13,08:00,6.2,218,7.4,23.9,1022.1,-,-
2021/09/13,08:06,6.3,223,7.7,23.8,1022.1,-,-
2021/09/13,08:12,6.4,221,7.0,23.7,1022.0,-,-
2021/09/13,08:18,6.2,223,7.4,23.7,1022.0,-,-
2021/09/13,08:24,6.2,222,7.4,23.7,1021.9,-,-
2021/09/13,08:30,6.6,221,8.0,23.8,1021.9,-,-
2021/09/13,08:36,6.5,224,7.7,23.8,1022.1,-,-
2021/09/13,08:42,5.9,220,7.6,23.8,1022.1,-,-
2021/09/13,08:48,6.2,218,7.7,23.9,1022.0,-,-
2021/09/13,08:54,6.2,220,6.9,23.9,1022.1,-,-
2021/09/13,09:00,6.2,225,7.6,23.9,1022.0,-,-
2021/09/13,09:06,6.0,228,7.4,23.8,1022.0,-,-
2021/09/13,09:12,6.1,229,7.1,23.7,1022.1,-,-
2021/09/13,09:18,6.8,234,8.0,23.7,1022.1,-,-
2021/09/13,09:24,7.0,232,8.2,23.7,1022.1,-,-
2021/09/13,09:30,7.4,236,8.2,23.6,1022.2,-,-
2021/09/13,09:36,6.6,237,8.4,23.5,1022.1,-,-
2021/09/13,09:42,7.5,241,8.9,23.5,1022.2,-,-
2021/09/13,09:48,7.3,238,8.3,23.3,1022.1,-,-
2021/09/13,09:54,7.5,240,8.7,23.2,1022.1,-,-
2021/09/13,10:00,7.5,235,8.5,23.3,1022.1,-,-
2021/09/13,10:06,6.6,237,8.2,23.2,1022.1,-,-
2021/09/13,10:12,7.4,232,8.5,23.1,1022.0,-,-
2021/09/13,10:18,7.9,234,8.9,23.2,1022.0,-,-
2021/09/13,10:24,7.3,233,8.6,23.1,1022.1,-,-
2021/09/13,10:30,6.9,235,8.3,23.1,1022.2,-,-
2021/09/13,10:36,7.2,236,8.4,23,1022.2,-,-
2021/09/13,10:42,7.3,234,8.6,23,1022.2,-,-
2021/09/13,10:48,6.6,237,8.0,22.9,1022.3,-,-
2021/09/13,10:54,6.8,239,8.4,22.8,1022.3,-,-
2021/09/13,11:00,7.4,240,8.4,22.9,1022.3,-,-
2021/09/13,11:06,6.6,240,8.0,22.7,1022.3,-,-
2021/09/13,11:12,7.0,240,8.0,22.8,1022.3,-,-
2021/09/13,11:18,6.2,246,7.7,22.7,1022.4,-,-
2021/09/13,11:24,6.3,241,7.7,22.7,1022.4,-,-
2021/09/13,11:30,6.5,238,8.2,22.7,1022.3,-,-
2021/09/13,11:36,6.6,239,8.0,22.7,1022.2,-,-
2021/09/13,11:42,5.1,241,7.8,22.8,1022.3,-,-
2021/09/13,11:48,6.5,234,7.4,22.9,1022.3,-,-
2021/09/13,11:54,6.3,235,7.3,22.9,1022.3,-,-
2021/09/13,12:00,6.0,236,7.0,22.9,1022.3,-,-
2021/09/13,12:06,5.7,236,7.0,22.9,1022.3,-,-
2021/09/13,12:12,6.4,233,7.2,22.9,1022.2,-,-
2021/09/13,12:18,6.3,236,7.8,23,1022.1,-,-
2021/09/13,12:24,6.1,238,7.6,23,1022.2,-,-
2021/09/13,12:30,6.4,239,7.2,23.2,1022.2,-,-
2021/09/13,12:36,6.3,236,7.6,23.2,1022.2,-,-
2021/09/13,12:42,6.5,232,7.6,23.1,1022.1,-,-
2021/09/13,12:48,6.0,233,7.4,23.2,1022.1,-,-
2021/09/13,12:54,6.6,236,8.0,23.2,1022.1,-,-
2021/09/13,13:00,6.0,238,8.0,23.5,1021.9,-,-
2021/09/13,13:06,6.5,232,7.7,23.3,1021.9,-,-
2021/09/13,13:12,6.6,232,7.8,23.2,1021.8,-,-
2021/09/13,13:18,7.3,231,8.2,23.2,1021.7,-,-
2021/09/13,13:24,7.1,234,8.1,23.3,1021.6,-,-
2021/09/13,13:30,7.6,235,8.2,23.3,1021.6,-,-
2021/09/13,13:36,7.1,231,7.9,23.2,1021.5,-,-
2021/09/13,13:42,6.7,233,7.6,23.3,1021.5,-,-
2021/09/13,13:48,6.1,232,7.6,23.5,1021.6,-,-
2021/09/13,13:54,6.1,236,7.2,23.7,1021.6,-,-
2021/09/13,14:00,5.1,243,6.4,23.8,1021.7,-,-
2021/09/13,14:06,4.8,250,6.5,24.2,1021.7,-,-
2021/09/13,14:12,5.5,240,6.3,24.2,1021.7,-,-
2021/09/13,14:18,3.5,254,5.6,24.7,1021.7,-,-
2021/09/13,14:24,3.9,249,5.0,24.7,1021.7,-,-
2021/09/13,14:30,4.3,241,5.4,24.6,1021.7,-,-
2021/09/13,14:36,5.0,239,5.8,24.5,1021.7,-,-
2021/09/13,14:42,4.2,246,5.8,24.9,1021.7,-,-
2021/09/13,14:48,4.4,246,5.6,25,1021.6,-,-
2021/09/13,14:54,4.9,232,5.3,24.7,1021.5,-,-
2021/09/13,15:00,4.4,223,5.0,24.6,1021.4,-,-
2021/09/13,15:06,4.8,227,5.5,24.7,1021.4,-,-
2021/09/13,15:12,4.4,230,5.5,24.8,1021.3,-,-
2021/09/13,15:18,4.5,226,5.1,24.8,1021.3,-,-
2021/09/13,15:24,4.2,229,5.3,24.9,1021.3,-,-
2021/09/13,15:30,4.4,229,5.3,25.1,1021.2,-,-
2021/09/13,15:36,4.3,232,5.3,25.2,1021.2,-,-
2021/09/13,15:42,4.0,236,4.7,25.5,1021.1,-,-
2021/09/13,15:48,3.4,228,4.5,25.4,1021.1,-,-
2021/09/13,15:54,3.7,224,4.2,25.4,1021.0,-,-
2021/09/13,16:00,4.2,226,4.8,25.6,1020.9,-,-
2021/09/13,16:06,3.9,228,4.8,25.7,1020.8,-,-
2021/09/13,16:12,4.3,222,4.9,25.8,1020.6,-,-
2021/09/13,16:18,4.9,221,5.7,26.1,1020.5,-,-
2021/09/13,16:24,4.2,209,5.2,26,1020.6,-,-
2021/09/13,16:30,4.5,208,5.2,26.1,1020.6,-,-
2021/09/13,16:36,5.0,201,5.8,26.1,1020.5,-,-
2021/09/13,16:42,5.7,191,6.2,25.5,1020.5,-,-
2021/09/13,16:48,5.6,198,6.1,25.5,1020.5,-,-
2021/09/13,16:54,5.7,200,6.5,25.6,1020.4,-,-
2021/09/13,17:00,6.2,195,6.9,25.5,1020.4,-,-
2021/09/13,17:06,6.2,196,7.5,25.7,1020.3,-,-
2021/09/13,17:12,6.2,195,7.3,25.7,1020.3,-,-
2021/09/13,17:18,6.6,196,7.6,25.7,1020.3,-,-
2021/09/13,17:24,6.2,195,7.3,25.4,1020.3,-,-
2021/09/13,17:30,5.6,198,7.2,25.5,1020.3,-,-
2021/09/13,17:36,5.8,198,7.1,25.5,1020.2,-,-
2021/09/13,17:42,6.4,198,7.4,25.5,1020.2,-,-
2021/09/13,17:48,6.4,195,7.5,25.5,1020.1,-,-
2021/09/13,17:54,6.0,191,7.3,25.5,1020.1,-,-
2021/09/13,18:00,6.3,191,7.3,25.5,1020.1,-,-
2021/09/13,18:06,7.0,192,7.8,25.5,1020.1,-,-
2021/09/13,18:12,6.8,192,7.6,25.4,1020.0,-,-
2021/09/13,18:18,6.5,191,7.4,25.4,1020.0,-,-
2021/09/13,18:24,6.4,191,7.8,25.4,1020.0,-,-
2021/09/13,18:30,5.9,189,7.8,25.5,1019.9,-,-
2021/09/13,18:36,6.7,193,7.9,25.6,1019.8,-,-
2021/09/13,18:42,7.4,192,7.9,25.6,1019.7,-,-
2021/09/13,18:48,6.9,194,8.2,25.6,1019.7,-,-
2021/09/13,18:54,6.8,193,8.7,25.6,1019.7,-,-
2021/09/13,19:00,7.5,189,8.7,25.6,1019.6,-,-
2021/09/13,19:06,7.5,193,8.6,25.5,1019.5,-,-
2021/09/13,19:12,7.1,197,8.6,25.7,1019.4,-,-
2021/09/13,19:18,6.9,194,8.6,25.7,1019.3,-,-
2021/09/13,19:24,7.4,191,8.7,25.7,1019.3,-,-
2021/09/13,19:30,6.6,194,8.2,25.6,1019.3,-,-
2021/09/13,19:36,6.9,196,7.8,25.8,1019.3,-,-
2021/09/13,19:42,7.1,190,8.3,25.7,1019.3,-,-
2021/09/13,19:48,7.0,192,8.3,25.8,1019.3,-,-
2021/09/13,19:54,7.2,190,7.9,25.8,1019.2,-,-
2021/09/13,20:00,6.7,189,8.3,25.9,1019.2,-,-
2021/09/13,20:06,7.0,190,8.3,25.9,1019.0,-,-
2021/09/13,20:12,7.1,193,8.3,25.9,1019.0,-,-
2021/09/13,20:18,7.3,192,8.6,26.1,1019.0,-,-
2021/09/13,20:24,7.6,194,8.6,26.1,1019.0,-,-
2021/09/13,20:30,7.6,194,8.6,26.1,1019.0,-,-
2021/09/13,20:36,7.2,197,8.5,26.2,1019.0,-,-
2021/09/13,20:42,7.7,197,8.7,26.3,1018.9,-,-
2021/09/13,20:48,7.0,196,8.3,26.3,1019.0,-,-
2021/09/13,20:54,7.0,197,8.7,26.3,1019.0,-,-
2021/09/13,21:00,6.5,197,8.4,26.3,1019.0,-,-
2021/09/13,21:06,7.0,198,8.4,26.4,1019.0,-,-
2021/09/13,21:12,6.7,196,7.7,26.4,1018.9,-,-
2021/09/13,21:18,6.9,198,8.3,26.5,1018.9,-,-
2021/09/13,21:24,6.5,195,7.9,26.4,1018.9,-,-
2021/09/13,21:30,6.4,196,7.7,26.4,1018.9,-,-
2021/09/13,21:36,6.4,196,7.5,26.5,1019.0,-,-
2021/09/13,21:42,6.3,200,7.5,26.5,1019.0,-,-
2021/09/13,21:48,6.4,200,7.2,26.4,1019.0,-,-
2021/09/13,21:54,6.2,191,7.4,26.3,1019.0,-,-
2021/09/13,22:00,6.2,197,7.1,26.1,1019.0,-,-
2021/09/13,22:06,6.3,194,7.6,26.2,1019.0,-,-
2021/09/13,22:12,6.1,195,7.0,26.1,1019.0,-,-
2021/09/13,22:18,5.9,193,7.1,26.1,1018.9,-,-
2021/09/13,22:24,6.1,192,6.8,26.1,1018.9,-,-
2021/09/13,22:30,6.0,190,6.8,26.1,1018.9,-,-
2021/09/13,22:36,5.9,190,6.9,26.1,1018.8,-,-
2021/09/13,22:42,6.3,188,7.2,26.1,1018.9,-,-
2021/09/13,22:48,6.2,189,7.2,26.1,1018.9,-,-
2021/09/13,22:54,6.4,187,7.0,26.1,1018.9,-,-
2021/09/13,23:00,6.0,184,7.0,26.1,1019.0,-,-
2021/09/13,23:06,5.9,184,6.8,26.1,1019.0,-,-
2021/09/13,23:12,6.4,185,7.3,26.1,1018.9,-,-
2021/09/13,23:18,6.1,186,7.1,26,1019.0,-,-
2021/09/13,23:24,6.0,186,7.3,26,1019.0,-,-
2021/09/13,23:30,6.9,187,7.6,26.1,1018.9,-,-
2021/09/13,23:36,6.2,185,7.5,26.1,1018.9,-,-
2021/09/13,23:42,6.2,185,7.4,26,1018.9,-,-
2021/09/13,23:48,6.1,183,7.6,25.9,1019.0,-,-
2021/09/13,23:54,6.1,185,7.3,25.9,1019.0,-,-
2021/09/14,00:00,6.6,187,7.6,26,1019.0,-,-
2021/09/14,00:06,6.3,186,7.1,25.9,1019.0,-,-
2021/09/14,00:12,6.4,184,7.2,26,1019.0,-,-
2021/09/14,00:18,5.7,183,7.6,25.8,1019.1,-,-
2021/09/14,00:24,6.1,184,7.4,25.9,1019.2,-,-
2021/09/14,00:30,6.8,184,8.1,25.9,1019.3,-,-
2021/09/14,00:36,6.5,186,7.7,25.8,1019.3,-,-
2021/09/14,00:42,6.9,187,8.3,25.8,1019.3,-,-
2021/09/14,00:48,7.8,189,8.8,25.8,1019.2,-,-
2021/09/14,00:54,7.6,191,8.6,25.8,1019.3,-,-
2021/09/14,01:00,7.9,191,8.9,25.8,1019.3,-,-
2021/09/14,01:06,8.1,192,9.0,25.8,1019.3,-,-
2021/09/14,01:12,7.2,194,8.9,25.8,1019.3,-,-
2021/09/14,01:18,7.6,196,8.2,25.8,1019.3,-,-
2021/09/14,01:24,6.9,198,8.5,25.8,1019.4,-,-
2021/09/14,01:30,7.2,198,8.5,25.7,1019.4,-,-
2021/09/14,01:36,7.3,201,9.2,25.7,1019.5,-,-
2021/09/14,01:42,7.9,204,8.8,25.7,1019.5,-,-
2021/09/14,01:48,7.5,206,8.7,25.7,1019.5,-,-
2021/09/14,01:54,6.7,206,8.5,25.7,1019.5,-,-
2021/09/14,02:00,7.8,204,8.5,25.7,1019.5,-,-
2021/09/14,02:06,8.0,207,8.9,25.7,1019.5,-,-
2021/09/14,02:12,7.7,202,9.5,25.7,1019.4,-,-
2021/09/14,02:18,7.6,207,8.9,25.5,1019.4,-,-
2021/09/14,02:24,8.2,209,9.5,25.7,1019.4,-,-
2021/09/14,02:30,7.7,209,8.9,25.7,1019.4,-,-
2021/09/14,02:36,7.3,211,8.6,25.7,1019.4,-,-
2021/09/14,02:42,7.0,218,7.9,25.6,1019.4,-,-
2021/09/14,02:48,7.1,217,8.5,25.5,1019.3,-,-
2021/09/14,02:54,6.8,214,8.2,25.6,1019.3,-,-
2021/09/14,03:00,7.0,213,8.3,25.5,1019.3,-,-
2021/09/14,03:06,6.6,214,8.2,25.5,1019.2,-,-
2021/09/14,03:12,6.9,217,7.7,25.5,1019.2,-,-
2021/09/14,03:18,6.2,219,8.0,25.3,1019.2,-,-
2021/09/14,03:24,6.7,221,7.7,25.2,1019.2,-,-
2021/09/14,03:30,6.6,222,7.8,25.2,1019.2,-,-
2021/09/14,03:36,6.7,221,7.7,25.2,1019.2,-,-
2021/09/14,03:42,6.7,223,7.3,25.1,1019.3,-,-
2021/09/14,03:48,5.7,221,7.2,25.1,1019.4,-,-
2021/09/14,03:54,6.3,221,7.5,25.1,1019.4,-,-
2021/09/14,04:00,5.9,221,7.2,25,1019.4,-,-
2021/09/14,04:06,6.4,223,7.2,25,1019.4,-,-
2021/09/14,04:12,6.9,222,7.8,25.1,1019.3,-,-
2021/09/14,04:18,6.3,220,7.7,25,1019.4,-,-
2021/09/14,04:24,7.1,226,7.7,25,1019.4,-,-
2021/09/14,04:30,6.2,226,8.3,25.1,1019.4,-,-
2021/09/14,04:36,5.7,226,7.0,25,1019.3,-,-
2021/09/14,04:42,6.1,228,6.9,24.9,1019.3,-,-
2021/09/14,04:48,6.0,225,6.9,24.9,1019.3,-,-
2021/09/14,04:54,6.1,225,6.9,24.8,1019.3,-,-
2021/09/14,05:00,5.7,228,7.3,24.8,1019.2,-,-
2021/09/14,05:06,6.5,225,7.3,24.8,1019.2,-,-
2021/09/14,05:12,6.1,231,7.1,24.7,1019.2,-,-
2021/09/14,05:18,6.0,230,7.2,24.7,1019.1,-,-
2021/09/14,05:24,5.4,231,7.0,24.7,1019.0,-,-
2021/09/14,05:30,6.3,227,7.1,24.6,1019.0,-,-
2021/09/14,05:36,5.5,228,6.6,24.6,1018.9,-,-
2021/09/14,05:42,5.0,227,6.2,24.6,1018.9,-,-
2021/09/14,05:48,5.6,228,6.3,24.5,1018.9,-,-
2021/09/14,05:54,5.0,227,5.7,24.4,1018.9,-,-
2021/09/14,06:00,5.0,227,6.0,24.4,1018.9,-,-
2021/09/14,06:06,4.8,230,5.6,24.4,1018.9,-,-
2021/09/14,06:12,5.2,237,5.9,24.3,1018.9,-,-
2021/09/14,06:18,4.6,241,5.9,24.3,1018.9,-,-
2021/09/14,06:24,4.6,241,5.5,24.3,1019.0,-,-
2021/09/14,06:30,4.5,238,5.3,24.3,1019.0,-,-
2021/09/14,06:36,4.0,241,5.2,24.2,1018.9,-,-
2021/09/14,06:42,3.8,249,4.8,24.1,1018.9,-,-
2021/09/14,06:48,3.5,245,4.9,24.2,1018.9,-,-
2021/09/14,06:54,3.4,246,4.4,24.1,1018.9,-,-
2021/09/14,07:00,4.2,243,4.8,24.1,1018.9,-,-
2021/09/14,07:06,3.9,238,4.8,24.1,1018.9,-,-
2021/09/14,07:12,4.6,235,5.7,24,1018.8,-,-
2021/09/14,07:18,4.6,230,5.7,24.2,1018.8,-,-
2021/09/14,07:24,4.8,227,5.6,24.2,1018.8,-,-
2021/09/14,07:30,5.2,228,6.0,24.2,1018.8,-,-
2021/09/14,07:36,5.1,232,6.2,24.3,1018.8,-,-
2021/09/14,07:42,5.6,239,6.7,24.3,1018.8,-,-
2021/09/14,07:48,5.1,239,6.0,24.3,1018.8,-,-
2021/09/14,07:54,5.0,235,5.9,24.3,1018.8,-,-
2021/09/14,08:00,5.6,233,6.5,24.3,1018.7,-,-
2021/09/14,08:06,4.8,233,5.6,24.2,1018.6,-,-
2021/09/14,08:12,5.3,230,6.4,24.3,1018.5,-,-
2021/09/14,08:18,5.2,230,6.1,24.2,1018.4,-,-
2021/09/14,08:24,5.7,228,6.8,24.2,1018.3,-,-
2021/09/14,08:30,6.0,223,6.9,24.2,1018.2,-,-
2021/09/14,08:36,5.8,227,6.9,24.1,1018.2,-,-
2021/09/14,08:42,5.9,229,6.7,24.2,1018.2,-,-
2021/09/14,08:48,5.3,229,6.6,24.2,1018.2,-,-
2021/09/14,08:54,6.3,234,7.1,24,1018.3,-,-
2021/09/14,09:00,6.0,233,6.8,24.1,1018.3,-,-
2021/09/14,09:06,5.7,233,6.4,24.1,1018.3,-,-
2021/09/14,09:12,5.4,234,6.8,24.1,1018.4,-,-
2021/09/14,09:18,6.1,233,6.8,24,1018.4,-,-
2021/09/14,09:24,5.6,232,6.3,24.1,1018.4,-,-
2021/09/14,09:30,4.7,244,6.0,24,1018.5,-,-
2021/09/14,09:36,5.5,242,6.5,23.9,1018.5,-,-
2021/09/14,09:42,4.5,244,6.3,23.9,1018.5,-,-
2021/09/14,09:48,4.7,247,5.7,23.7,1018.6,-,-
2021/09/14,09:54,4.7,243,5.9,23.8,1018.7,-,-
2021/09/14,10:00,4.0,240,5.7,23.8,1018.7,-,-
2021/09/14,10:06,4.8,238,6.0,23.8,1018.8,-,-
2021/09/14,10:12,5.2,238,6.2,23.9,1018.9,-,-
